"tax_id","parent_id","rank","tax_name","root","root_","root__","root___","superkingdom","superkingdom_","superkingdom__","superkingdom___","superkingdom____","kingdom","kingdom_","kingdom__","kingdom___","kingdom____","kingdom_____","phylum","phylum_","phylum__","subphylum","class","class_","class__","subclass","order","order_","order__","suborder","family","family_","family__","subfamily","genus","genus_","species","species_","subspecies","subspecies_"
"1961543","231686","species","Desulfobulbaceae bacterium UBA2213","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961543","","",""
"1961544","231686","species","Desulfobulbaceae bacterium UBA2248","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961544","","",""
"1961545","231686","species","Desulfobulbaceae bacterium UBA2262","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961545","","",""
"1961546","231686","species","Desulfobulbaceae bacterium UBA2270","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961546","","",""
"1961549","231686","species","Desulfobulbaceae bacterium UBA2775","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961549","","",""
"1961550","231686","species","Desulfobulbaceae bacterium UBA4056","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961550","","",""
"1961551","231686","species","Desulfobulbaceae bacterium UBA5121","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961551","","",""
"1961552","231686","species","Desulfobulbaceae bacterium UBA5123","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961552","","",""
"1961555","231686","species","Desulfobulbaceae bacterium UBA5611","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961555","","",""
"1961557","231686","species","Desulfobulbaceae bacterium UBA5750","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961557","","",""
"1961558","231686","species","Desulfobulbaceae bacterium UBA6913","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","1961558","","",""
"2053307","231686","species","Desulfobulbaceae bacterium","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","","","","213121","231686","","","","","2053307","","",""
"1403365","213118","order_","unclassified Desulfobacterales","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","1403365","","","","","","","","","","","",""
"1703401","1403365","species","Desulfobacterales bacterium SG8_35_2","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","1403365","","","","","","","","","1703401","","",""
"1797913","1403365","species","Desulfobacterales bacterium GWB2_56_26","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","1403365","","","","","","","","","1797913","","",""
"1797914","1403365","species","Desulfobacterales bacterium RIFOXYA12_FULL_46_15","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","1403365","","","","","","","","","1797914","","",""
"2044940","1403365","species","Desulfobacterales bacterium","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213118","1403365","","","","","","","","","2044940","","",""
"213462","28221","order","Syntrophobacterales","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","","","","","","","","","",""
"213465","213462","family","Syntrophobacteraceae","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","","","","","",""
"1148150","213465","genus","Desulfosoma","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","1148150","","","","",""
"610254","1148150","species","Desulfosoma caldarium","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","1148150","","610254","","",""
"29526","213465","genus","Syntrophobacter","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","29526","","","","",""
"2641538","29526","genus_","unclassified Syntrophobacter","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","29526","2641538","","","",""
"2043167","2641538","species","Syntrophobacter sp. SbD1","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","29526","2641538","2043167","","",""
"35836","213465","genus","Desulfacinum","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","35836","","","","",""
"109258","35836","species","Desulfacinum hydrothermale","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","35836","","109258","","",""
"35837","35836","species","Desulfacinum infernum","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","","","","35836","","35837","","",""
"869804","213465","family_","unclassified Syntrophobacteraceae","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","869804","","","","","","","",""
"1805379","869804","species","Syntrophobacteraceae bacterium CG2_30_61_12","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","869804","","","","","1805379","","",""
"1974095","869804","species","Syntrophobacteraceae bacterium CG07_land_8_20_14_0_80_61_8","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","869804","","","","","1974095","","",""
"2052185","869804","species","Syntrophobacteraceae bacterium","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213465","869804","","","","","2052185","","",""
"213468","213462","family","Syntrophaceae","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","","","","","",""
"182623","213468","genus","Smithella","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","182623","","","","",""
"2625943","182623","genus_","unclassified Smithella","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","182623","2625943","","","",""
"1538640","2625943","species","Smithella sp. F21","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","182623","2625943","1538640","","",""
"1735324","2625943","species","Smithella sp. SDB","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","182623","2625943","1735324","","",""
"1811697","2625943","species","Smithella sp. PtaU1.Bin162","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","182623","2625943","1811697","","",""
"1961382","2625943","species","Smithella sp. UBA2180","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","182623","2625943","1961382","","",""
"1961383","2625943","species","Smithella sp. UBA4047","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","","","","213462","","","","213468","","","","182623","2625943","1961383","","",""
